star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201802220136e91,mag_fl05201702220125e91,mag_fl05201702220126e91,mag_fl05201702220127e91,mag_fl05201702250137e91,mag_fl05201702250138e91,mag_fl05201702250139e91,mag_fl05201710280175e91,mag_fl05201710280176e91,mag_fl05201710280177e91,mag_fl05201711140078e91,mag_fl05201711140079e91,mag_fl05201711140080e91,mag_fl05201711260164e91,mag_fl05201711260165e91,mag_fl05201711260166e91,mag_fl05201802220134e91,mag_fl05201802220135e91,err_fl05201802220136e91,err_fl05201702220125e91,err_fl05201702220126e91,err_fl05201702220127e91,err_fl05201702250137e91,err_fl05201702250138e91,err_fl05201702250139e91,err_fl05201710280175e91,err_fl05201710280176e91,err_fl05201710280177e91,err_fl05201711140078e91,err_fl05201711140079e91,err_fl05201711140080e91,err_fl05201711260164e91,err_fl05201711260165e91,err_fl05201711260166e91,err_fl05201802220134e91,err_fl05201802220135e91,
21,1.20,1.0363321916220167,3037.040,163.146,167.733174542,39.7202286274,0.9125,0.1566,16.5430,99.9999,99.9999,99.9999,16.5426,16.4993,16.5794,16.5202,16.5158,16.5723,16.5032,16.5030,16.4813,16.5678,16.5063,16.5083,16.5120,16.5328,0.0716,9.9999,9.9999,9.9999,0.0232,0.0234,0.0246,0.0354,0.0311,0.0336,0.0324,0.0315,0.0315,0.0313,0.0271,0.0277,0.0556,0.0256
22,1.26,1.1736978728287364,1187.766,190.201,167.993094517,39.7257148196,1.1015,2.0972,17.2840,17.4353,17.4488,17.3802,17.2726,17.3293,17.2484,17.3782,17.2338,17.3903,17.3132,17.3070,17.2963,17.3658,17.3802,17.4243,17.2360,17.4528,0.1650,0.0539,0.0677,0.0561,0.0548,0.0558,0.0508,0.0820,0.0690,0.0795,0.0663,0.0720,0.0666,0.0636,0.0714,0.0555,0.1472,0.0942
23,1.07,1.4326371577792612,182.532,198.519,168.134407306,39.7277630328,1.1971,0.1057,12.4670,12.4783,12.4808,12.4772,12.4816,12.4863,12.4884,12.4812,12.4838,12.4843,12.4852,12.4800,12.4843,12.4908,12.4862,12.4843,12.4880,12.4818,0.0064,0.0058,0.0037,0.0053,0.0033,0.0030,0.0029,0.0031,0.0030,0.0042,0.0031,0.0027,0.0030,0.0040,0.0044,0.0049,0.0047,0.0046
24,0.89,1.0727058907036429,3236.228,219.162,167.705060032,39.7259747603,0.9288,-0.1582,17.4310,17.4983,17.4398,17.4842,17.4836,17.4193,17.4484,17.3912,17.4948,17.4463,17.4642,17.5150,17.4243,17.3968,17.3493,17.5283,17.7220,17.4028,0.1461,0.0535,0.0525,0.0501,0.0495,0.0497,0.0491,0.0712,0.0758,0.0652,0.0702,0.0688,0.0707,0.0534,0.0596,0.0583,0.1730,0.0609
25,1.46,2.3347850135028807,715.071,231.286,168.059488249,39.7307187746,1.0441,0.0736,15.6850,15.6473,15.6848,15.6632,15.6856,15.6773,15.6224,15.6752,15.7028,15.6743,15.6682,15.7040,15.7293,15.6828,15.6663,15.7213,15.6740,15.6778,0.0431,0.0154,0.0148,0.0138,0.0151,0.0153,0.0142,0.0179,0.0169,0.0201,0.0171,0.0174,0.0193,0.0154,0.0168,0.0190,0.0333,0.0226
26,1.11,1.574593605263608,2934.343,238.428,167.747461449,39.7285257321,0.9820,0.0002,16.4940,16.6493,16.6428,16.6242,16.6596,16.5823,16.6234,16.5522,16.5998,16.6303,16.6932,16.6160,16.5943,16.6208,16.6933,16.6523,16.6000,16.6048,0.0612,0.0322,0.0253,0.0304,0.0283,0.0290,0.0280,0.0334,0.0360,0.0373,0.0381,0.0336,0.0304,0.0303,0.0334,0.0324,0.0678,0.0322
27,0.79,1.048056168765843,89.025,239.745,168.147497857,39.7323188619,1.2891,0.0416,17.1540,17.3333,17.3098,17.3402,17.3066,17.4833,17.3294,17.3762,17.3128,17.4233,17.4382,17.2090,17.5143,17.2138,17.3232,17.2983,17.5720,17.3408,0.1405,0.0605,0.0563,0.0614,0.0735,0.0740,0.0744,0.0836,0.0829,0.0839,0.1200,0.0960,0.1188,0.0835,0.0776,0.0752,0.1755,0.0588
28,1.85,3.2947028635498836,3826.044,279.695,167.622012551,39.7315608723,0.9629,0.1014,14.5820,14.5723,14.5948,14.6022,14.5816,14.5643,14.5834,14.5622,14.5648,14.5573,14.5712,14.5680,14.5783,14.5618,14.5463,14.5613,14.5540,14.5618,0.0154,0.0073,0.0075,0.0079,0.0073,0.0075,0.0071,0.0065,0.0080,0.0074,0.0077,0.0071,0.0075,0.0084,0.0074,0.0085,0.0116,0.0087
29,1.16,1.116213402167594,2306.930,279.766,167.835592927,39.7339183811,0.9501,-0.0407,15.9740,15.9663,15.9328,15.9252,15.9556,15.9383,15.9584,15.9202,15.9128,15.9413,15.9122,15.9630,15.9533,15.9268,15.9413,15.9053,15.9510,15.9488,0.0451,0.0161,0.0155,0.0211,0.0151,0.0190,0.0175,0.0205,0.0192,0.0196,0.0199,0.0215,0.0182,0.0174,0.0185,0.0162,0.0350,0.0214
30,1.46,2.368184908171855,769.659,290.168,168.051724781,39.737022599,2.3373,2.9570,15.2830,15.2493,15.2668,15.2722,15.1996,15.1693,15.1854,15.2152,15.1888,15.1873,15.1862,15.1720,15.1923,15.2848,15.2523,15.2863,15.2370,15.2578,0.0433,0.0383,0.0366,0.0406,0.0325,0.0261,0.0293,0.0254,0.0247,0.0249,0.0222,0.0243,0.0229,0.0365,0.0353,0.0359,0.0319,0.0373
31,1.02,1.5201146079729368,1744.270,308.790,167.914654312,39.7378276391,0.9310,-0.0513,16.8040,16.9973,17.0508,16.9902,16.9806,16.9993,17.0124,16.9602,17.0518,16.9513,17.0212,16.9060,16.9743,16.9508,16.9323,16.9763,16.9090,16.9318,0.0794,0.0357,0.0348,0.0299,0.0331,0.0380,0.0363,0.0475,0.0525,0.0431,0.0530,0.0411,0.0449,0.0392,0.0404,0.0410,0.0932,0.0402
32,0.89,0.7877040968853019,1469.918,317.811,167.953216238,39.7391595333,0.9653,-0.0047,17.0410,16.9523,16.9098,16.9562,16.9276,16.9223,16.9094,16.9702,17.0168,16.8963,16.9072,16.9280,17.0013,16.9228,16.9562,16.9173,16.9030,16.9828,0.1021,0.0348,0.0309,0.0360,0.0375,0.0345,0.0329,0.0476,0.0450,0.0457,0.0492,0.0453,0.0482,0.0380,0.0416,0.0384,0.0903,0.0454
33,0.81,0.9652007577705023,3208.074,318.942,167.708814042,39.7368074572,0.9794,0.0667,16.1060,16.1363,16.1668,16.1702,16.1626,16.1573,16.1574,16.1752,16.1358,16.1493,16.1562,16.1610,16.1923,16.1558,16.1863,16.1803,16.1140,16.2058,0.0483,0.0222,0.0196,0.0210,0.0216,0.0195,0.0205,0.0251,0.0261,0.0237,0.0241,0.0231,0.0237,0.0199,0.0224,0.0231,0.0430,0.0222
34,1.00,1.050724387926053,1830.634,337.595,167.902460576,39.7408273298,0.9815,0.0506,15.5250,15.5263,15.5368,15.5322,15.5426,15.5343,15.5184,15.5422,15.5188,15.5203,15.5602,15.5250,15.5503,15.5018,15.5253,15.5443,15.5660,15.5418,0.0370,0.0129,0.0125,0.0126,0.0127,0.0124,0.0139,0.0157,0.0149,0.0159,0.0161,0.0138,0.0160,0.0125,0.0156,0.0149,0.0279,0.0173
35,1.23,1.1907046770865815,211.613,341.001,168.130122113,39.7431384673,0.9944,0.2504,17.3300,17.2113,17.3738,17.2062,17.2666,17.3533,17.2724,17.2952,17.2468,17.3103,17.1712,17.2280,17.2243,17.1758,17.3232,17.2403,17.2530,17.2508,0.1613,0.0367,0.0539,0.0428,0.0460,0.0509,0.0514,0.0655,0.0683,0.0725,0.0618,0.0592,0.0591,0.0511,0.0555,0.0537,0.1208,0.0586
36,1.41,1.818330080491074,66.208,342.472,168.150567473,39.743450247,2.5091,7.8319,99.9999,99.9999,99.9999,99.9999,18.7406,18.1923,18.6414,99.9999,99.9999,99.9999,17.6262,17.7680,99.9999,18.0088,17.9152,18.4463,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,0.3945,0.2730,0.3925,9.9999,9.9999,9.9999,0.2769,0.3146,9.9999,0.2767,0.2146,0.3624,9.9999,9.9999
37,1.48,2.685963014946506,1655.183,343.255,167.927122284,39.7416713523,1.3795,3.8824,17.2390,16.9343,16.9868,17.1212,16.9206,16.9243,16.9614,16.9152,16.9058,16.8483,16.8742,16.8980,16.8543,17.0498,17.0182,17.0343,17.0520,17.1018,0.1389,0.0545,0.0627,0.0672,0.0545,0.0529,0.0525,0.0616,0.0567,0.0558,0.0526,0.0599,0.0552,0.0642,0.0638,0.0604,0.1008,0.0699
38,1.10,0.7359045402631667,65.291,364.934,168.150666144,39.7458799705,2.6611,1.3917,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,17.6972,99.9999,99.9999,17.8028,99.9999,18.1333,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.3097,9.9999,9.9999,0.2444,9.9999,0.2539,9.9999,9.9999
39,0.88,0.5392033803402974,67.607,370.013,168.150333597,39.7464267487,2.9409,2.1772,99.9999,99.9999,99.9999,99.9999,17.8306,18.0003,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,18.2098,99.9999,99.9999,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,0.2380,0.3312,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.2889,9.9999,9.9999,9.9999,9.9999
40,0.78,1.0124550578915867,3407.579,382.400,167.680630628,39.7433518373,1.0799,0.2121,14.5690,14.6003,14.5948,14.6002,14.5996,14.5903,14.6054,14.5922,14.5968,14.5923,14.6032,14.5990,14.5973,14.5848,14.5883,14.6033,14.6350,14.5958,0.0141,0.0096,0.0097,0.0103,0.0086,0.0086,0.0074,0.0080,0.0088,0.0082,0.0089,0.0069,0.0084,0.0099,0.0087,0.0105,0.0146,0.0097
41,0.90,1.1684940588911183,67.872,394.529,168.150263263,39.749077341,2.8137,2.4056,99.9999,99.9999,99.9999,99.9999,18.3026,99.9999,99.9999,99.9999,99.9999,99.9999,17.6932,99.9999,17.9593,18.5008,18.2972,99.9999,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,0.3849,9.9999,9.9999,9.9999,9.9999,9.9999,0.2709,9.9999,0.3170,0.3883,0.3400,9.9999,9.9999,9.9999
42,1.03,1.0992482528362901,3666.035,416.042,167.644215724,39.7465687465,0.9321,-0.0489,16.6980,16.7733,16.7898,16.7652,16.7786,16.7623,16.7244,16.8312,16.7548,16.7073,16.7602,16.8340,16.7353,16.8158,16.7752,16.7483,16.7400,16.8158,0.0788,0.0320,0.0275,0.0313,0.0324,0.0294,0.0284,0.0370,0.0357,0.0352,0.0396,0.0386,0.0366,0.0339,0.0346,0.0328,0.0713,0.0382
43,0.43,3.734121221516356,22.674,421.657,168.156583384,39.7520573977,3.0829,2.0340,16.9350,99.9999,99.9999,18.0492,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,17.9708,0.3581,9.9999,9.9999,0.2537,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.3707
44,1.61,2.178878128302566,3621.325,440.585,167.650450475,39.7492959127,0.9702,0.0601,15.6710,15.6773,15.6578,15.6592,15.6356,15.6733,15.6254,15.6362,15.6058,15.6143,15.6382,15.6050,15.6423,15.6108,15.6493,15.6263,15.6240,15.6638,0.0354,0.0169,0.0146,0.0135,0.0137,0.0136,0.0136,0.0158,0.0164,0.0163,0.0163,0.0141,0.0164,0.0150,0.0153,0.0135,0.0286,0.0187
45,1.27,1.4887524952234907,114.409,447.192,168.143646933,39.7547231851,1.3813,3.0524,17.0760,17.1633,17.1598,17.2362,16.9646,17.0743,17.0704,17.0102,17.1138,17.0563,16.9372,17.0530,17.0053,17.1108,17.1673,17.0933,17.0590,17.2628,0.1347,0.0620,0.0581,0.0790,0.0560,0.0617,0.0606,0.0618,0.0689,0.0632,0.0798,0.0625,0.0666,0.0686,0.0753,0.0666,0.1065,0.0783
46,2.11,4.728841242487359,234.395,457.643,168.126756798,39.7557264712,1.1379,0.1657,12.6610,12.6643,12.6688,12.6662,12.6726,12.6683,12.6764,12.6782,12.6848,12.6843,12.6882,12.6850,12.6833,12.6808,12.6793,12.6773,12.6800,12.6698,0.0060,0.0048,0.0046,0.0042,0.0035,0.0033,0.0032,0.0030,0.0033,0.0036,0.0031,0.0030,0.0031,0.0041,0.0042,0.0048,0.0047,0.0049
47,1.16,1.2590471796404177,3651.866,462.066,167.646109558,39.7515682457,0.9418,0.2859,17.5720,17.5123,17.4068,17.5562,17.4666,17.3973,17.4204,17.5332,17.4988,17.5763,17.5762,17.4910,17.4093,17.4098,17.4432,17.4523,17.2730,17.5418,0.1673,0.0581,0.0468,0.0636,0.0531,0.0513,0.0542,0.0781,0.0728,0.0731,0.0747,0.0697,0.0613,0.0474,0.0579,0.0581,0.1050,0.0737
48,1.34,1.814407552283795,800.142,471.045,168.047165252,39.7565449739,1.1834,1.6478,16.6280,16.5593,16.5728,16.5832,16.5047,16.4773,16.5224,16.4862,16.5408,16.4983,16.4342,16.4970,16.5223,16.6328,16.5122,16.5623,16.4590,16.5828,0.0787,0.0344,0.0325,0.0392,0.0325,0.0356,0.0289,0.0380,0.0404,0.0333,0.0334,0.0358,0.0341,0.0436,0.0376,0.0402,0.0640,0.0416
49,1.13,1.0827964130421062,3548.344,477.064,167.660636247,39.7533594072,0.9823,-0.0116,15.0480,15.0413,15.0458,15.0492,15.0346,15.0373,15.0464,15.0182,15.0288,15.0193,15.0492,15.0480,15.0243,15.0218,15.0353,15.0303,15.0510,15.0258,0.0220,0.0101,0.0100,0.0103,0.0094,0.0090,0.0090,0.0102,0.0109,0.0101,0.0108,0.0101,0.0104,0.0113,0.0099,0.0108,0.0196,0.0130
50,2.15,7.013179845838451,45.842,487.023,168.153237135,39.7591013793,2.1742,0.4353,17.2570,16.7793,16.7358,16.8822,99.9999,99.9999,99.9999,17.0212,17.0808,17.3093,99.9999,99.9999,16.1833,99.9999,99.9999,99.9999,16.8600,17.3768,0.1796,0.1580,0.1524,0.1468,9.9999,9.9999,9.9999,0.0992,0.0990,0.1267,9.9999,9.9999,0.3667,9.9999,9.9999,9.9999,0.1418,0.1040
51,0.91,1.1938833918467056,2975.100,493.633,167.741223006,39.7560569292,0.9810,0.1423,16.8010,16.6683,16.7368,16.6512,16.7076,16.6913,16.6854,16.6952,16.7048,16.6643,16.6502,16.6560,16.7293,16.6838,16.6673,16.6863,16.7750,16.6608,0.0842,0.0301,0.0293,0.0303,0.0312,0.0311,0.0332,0.0395,0.0387,0.0496,0.0322,0.0330,0.0346,0.0319,0.0295,0.0342,0.0693,0.0330
52,3.67,14.980756992962204,3310.840,507.517,167.693975015,39.7570341945,0.9798,0.2363,16.8530,16.5193,16.5548,16.5172,16.5506,16.4943,16.5284,16.6412,16.6548,16.6203,16.7522,16.6940,16.6693,16.7298,16.6743,16.7363,16.8150,16.8218,0.0939,0.0269,0.0285,0.0289,0.0264,0.0263,0.0267,0.0393,0.0360,0.0351,0.0360,0.0367,0.0331,0.0303,0.0336,0.0335,0.0747,0.0391
