star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201708310080e91,mag_fl05201707310040e91,mag_fl05201707310041e91,mag_fl05201707310042e91,mag_fl05201708020080e91,mag_fl05201708020103e91,mag_fl05201708020104e91,mag_fl05201708300068e91,mag_fl05201708300069e91,mag_fl05201708300070e91,mag_fl05201708300071e91,mag_fl05201708300072e91,mag_fl05201708300073e91,mag_fl05201708310081e91,mag_fl05201708310082e91,mag_fl05201708310084e91,mag_fl05201708310085e91,mag_fl05201708310086e91,mag_fl05201802250140e91,mag_fl05201802250141e91,mag_fl05201802250142e91,err_fl05201708310080e91,err_fl05201707310040e91,err_fl05201707310041e91,err_fl05201707310042e91,err_fl05201708020080e91,err_fl05201708020103e91,err_fl05201708020104e91,err_fl05201708300068e91,err_fl05201708300069e91,err_fl05201708300070e91,err_fl05201708300071e91,err_fl05201708300072e91,err_fl05201708300073e91,err_fl05201708310081e91,err_fl05201708310082e91,err_fl05201708310084e91,err_fl05201708310085e91,err_fl05201708310086e91,err_fl05201802250140e91,err_fl05201802250141e91,err_fl05201802250142e91,
10,1.14,3.7999975261364702,894.288,77.972,239.673535687,55.5434211956,0.9984,-0.0990,15.5030,15.4330,15.4374,15.2485,14.9914,99.9999,99.9999,15.3438,15.5107,15.4514,15.3992,15.4825,15.5408,15.4895,15.4384,15.5397,15.4232,15.5131,15.4749,15.3537,15.4638,0.0516,0.0451,0.0506,0.1219,0.2238,9.9999,9.9999,0.0542,0.0618,0.0593,0.0412,0.0541,0.0488,0.0456,0.0518,0.0657,0.0565,0.0547,0.1428,0.0863,0.0783
11,0.93,1.0143577173816323,2968.501,109.890,239.276809986,55.5447073344,0.9668,0.1491,14.1890,14.2100,14.2114,14.1455,14.2113,99.9999,99.9999,14.1858,14.2117,14.2004,14.2102,14.1975,14.2028,14.1835,14.1964,14.1857,14.1492,14.1731,14.1499,14.2077,14.2208,0.0172,0.0153,0.0170,0.0467,0.0241,9.9999,9.9999,0.0183,0.0213,0.0216,0.0197,0.0204,0.0177,0.0159,0.0177,0.0194,0.0192,0.0170,0.0410,0.0267,0.0244
12,5.46,181312.43281131922,865.687,112.897,239.678960423,55.5472209502,1.3200,1.6345,12.3840,12.3800,12.3824,12.4125,12.3693,15.9617,15.9089,12.3758,12.3877,12.3674,12.3612,12.3585,12.3668,12.3785,12.3804,12.3697,12.3712,12.3891,12.3959,12.3217,12.3288,0.0057,0.0071,0.0075,0.0124,0.0082,0.3462,0.3253,0.0066,0.0068,0.0065,0.0059,0.0062,0.0063,0.0062,0.0059,0.0074,0.0062,0.0069,0.0090,0.0070,0.0070
13,1.84,20524.4901607024,3880.326,119.093,239.102418348,55.5443448574,1.0001,0.4026,13.4990,13.5040,13.4814,13.4655,13.4813,15.8987,15.7889,13.4908,13.4947,13.4974,13.5052,13.5065,13.4898,13.4815,13.4984,13.5117,13.4672,13.4821,13.4679,13.4647,13.4648,0.0102,0.0093,0.0099,0.0236,0.0144,0.2992,0.2668,0.0114,0.0114,0.0120,0.0105,0.0111,0.0123,0.0091,0.0091,0.0110,0.0114,0.0106,0.0206,0.0131,0.0125
14,1.96,11.372596398747977,2030.300,124.259,239.456204157,55.5474010152,1.0134,0.1080,12.7510,12.7570,12.7674,12.7395,12.7793,12.6707,12.6409,12.7568,12.7577,12.7484,12.7642,12.7455,12.7398,12.7485,12.7624,12.7557,12.7582,12.7681,12.7829,12.7307,12.7328,0.0069,0.0066,0.0065,0.0139,0.0100,0.0101,0.0109,0.0070,0.0066,0.0076,0.0070,0.0078,0.0072,0.0069,0.0063,0.0080,0.0074,0.0092,0.0125,0.0083,0.0076
15,1.00,0.8170403224170959,3037.680,132.064,239.263526765,55.5470120251,0.9368,-0.0621,15.6950,15.6520,15.7004,15.6545,15.6013,15.4667,15.5939,15.6998,15.6207,15.6184,15.5682,15.6755,15.5568,15.6435,15.5734,15.5417,15.6772,15.6181,15.7149,15.6147,15.5798,0.0526,0.0547,0.0495,0.1837,0.0843,0.0826,0.0933,0.0747,0.0575,0.0583,0.0540,0.0727,0.0574,0.0484,0.0486,0.0663,0.0750,0.0604,0.1619,0.0950,0.0808
16,0.70,0.7409593559104046,2580.029,142.003,239.351029689,55.5486851832,0.9589,0.0960,14.6680,14.6850,14.6634,14.7835,14.6753,14.6487,14.6779,14.6718,14.6947,14.6754,14.6602,14.6725,14.7278,14.6485,14.6574,14.6487,14.6552,14.6851,14.6679,14.6537,14.6318,0.0248,0.0234,0.0240,0.0890,0.0327,0.0369,0.0373,0.0270,0.0269,0.0290,0.0254,0.0315,0.0289,0.0245,0.0243,0.0300,0.0280,0.0267,0.0651,0.0381,0.0346
17,1.30,1.794256609444573,614.813,157.612,239.726890285,55.5522322013,0.9792,-0.0326,14.5390,14.6080,14.5344,14.5535,14.5463,14.5077,14.5009,14.5158,14.5357,14.5204,14.4892,14.5105,14.5808,14.5565,14.5374,14.5267,14.4692,14.5331,14.5479,14.4627,14.4618,0.0213,0.0252,0.0230,0.0680,0.0313,0.0379,0.0330,0.0253,0.0225,0.0252,0.0238,0.0250,0.0236,0.0208,0.0209,0.0291,0.0257,0.0238,0.0605,0.0355,0.0317
18,1.27,2.0324853989328453,1240.243,166.522,239.607245178,55.5527296626,1.0101,0.1575,13.9630,13.9680,13.9374,14.0365,13.9633,13.9537,13.9169,13.9548,13.9807,13.9274,13.9372,13.9075,13.9658,13.9395,13.9534,13.9527,13.9182,13.9301,13.9849,13.9427,13.9328,0.0146,0.0143,0.0146,0.0514,0.0224,0.0258,0.0206,0.0160,0.0173,0.0177,0.0137,0.0179,0.0172,0.0146,0.0160,0.0168,0.0163,0.0138,0.0353,0.0239,0.0199
19,3.38,1328.347930614377,28.910,217.295,239.838912739,55.5590212471,1.8253,-0.1421,11.2380,11.1870,11.1814,11.2205,11.1714,11.1847,11.1989,99.9999,99.9999,99.9999,11.0632,11.0235,13.2358,11.2355,11.2314,11.2347,11.2302,11.2431,99.9999,99.9999,99.9999,0.0076,0.0065,0.0092,0.0105,0.0135,0.0075,0.0075,9.9999,9.9999,9.9999,0.2170,0.2086,0.1184,0.0065,0.0055,0.0061,0.0046,0.0046,9.9999,9.9999,9.9999
