star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201703040163e91,mag_fl05201703040161e91,mag_fl05201703040162e91,mag_fl05201802200091e91,mag_fl05201802200092e91,mag_fl05201802200093e91,err_fl05201703040163e91,err_fl05201703040161e91,err_fl05201703040162e91,err_fl05201802200091e91,err_fl05201802200092e91,err_fl05201802200093e91,
44,2.85,9.631883031332075,3504.833,1155.841,183.300124748,45.5343699886,0.9255,0.0419,11.4680,11.4656,11.4724,11.4706,11.4524,11.4704,0.0030,0.0029,0.0031,0.0022,0.0023,0.0024
45,3.15,5.00637130629035,3366.907,1162.467,183.321395787,45.5353156632,1.8183,0.1145,9.7770,9.7776,9.7814,9.7896,9.7754,9.7884,0.0040,0.0040,0.0033,0.0037,0.0023,0.0021
46,2.19,3.256701325146545,1637.469,1197.802,183.588259864,45.541676084,1.0072,0.0839,13.8350,13.8296,13.8554,13.8646,13.8294,13.8374,0.0091,0.0094,0.0096,0.0072,0.0134,0.0094
47,1.04,0.974174277770212,2355.125,1214.542,183.477448679,45.5425071569,0.9719,-0.1213,12.4280,12.4266,12.4264,12.4296,12.4194,12.4244,0.0047,0.0048,0.0039,0.0036,0.0035,0.0041
48,1.24,1.6113975321339655,1458.202,1222.237,183.615888268,45.5445456086,1.0241,-0.0068,14.6550,14.6806,14.6894,14.7156,14.6734,14.6854,0.0176,0.0152,0.0166,0.0147,0.0159,0.0182
49,1.83,3.271734273177999,336.963,1231.790,183.788963637,45.5468514682,1.0536,0.1133,13.1620,13.1646,13.1614,13.1696,13.1434,13.1434,0.0074,0.0063,0.0068,0.0054,0.0065,0.0066
50,0.76,0.5149838666736258,2730.079,1299.663,183.419386503,45.5511556716,0.8804,-0.0894,15.9450,15.9736,16.0064,15.9446,15.9384,15.9354,0.0356,0.0364,0.0387,0.0291,0.0438,0.0422
51,1.79,3.1928235130937024,1206.582,1300.799,183.654596526,45.5533477209,0.9580,-0.1415,15.7300,15.7516,15.6384,15.7016,15.6724,15.5934,0.0300,0.0338,0.0303,0.0285,0.0367,0.0348
52,3.52,9.75355392782517,2177.828,1339.663,183.504566169,45.5562860028,1.1637,-0.1913,10.3750,10.3746,10.3774,10.3916,10.3824,10.3874,0.0029,0.0023,0.0024,0.0022,0.0019,0.0020
53,6.18,34.02001103568933,803.780,1344.878,183.716717358,45.5585797297,1.0599,0.0288,10.3970,10.4006,10.4034,10.4276,10.4144,10.4194,0.0023,0.0020,0.0024,0.0020,0.0019,0.0019
54,2.46,6.0938940687586545,1588.014,1366.290,183.595586117,45.5599554193,1.0651,-0.0729,12.1670,12.1606,12.1714,12.1876,12.1754,12.1744,0.0043,0.0043,0.0039,0.0034,0.0037,0.0041
55,1.58,2.399159779026807,2358.937,1434.908,183.476407203,45.5663257852,1.1416,-0.1359,11.2010,11.1976,11.1974,11.2086,11.2014,11.2024,0.0039,0.0033,0.0029,0.0025,0.0027,0.0026
56,3.15,7.186619799762534,2827.785,1435.281,183.404004583,45.565668177,1.0209,-0.0102,10.9880,10.9876,10.9944,11.0006,10.9914,11.0014,0.0033,0.0025,0.0024,0.0021,0.0024,0.0021
57,1.40,2.2484080716854553,3524.043,1442.381,183.296471722,45.5653148967,1.2161,2.9896,15.5680,15.5446,15.4754,15.4576,15.4364,15.4474,0.0399,0.0418,0.0343,0.0300,0.0341,0.0342
58,1.03,0.7991970374458284,2379.237,1463.777,183.473212784,45.5694175864,0.9493,-0.0713,15.2070,15.2346,15.2264,15.1896,15.1884,15.1964,0.0227,0.0228,0.0228,0.0173,0.0233,0.0277
59,5.27,17.44688490984958,1141.315,1519.087,183.664303585,45.5770256925,0.9654,-0.0719,10.6290,10.6326,10.6334,10.6496,10.6464,10.6414,0.0022,0.0021,0.0019,0.0019,0.0019,0.0021
60,1.02,0.8271126944783221,2602.822,1555.108,183.438489043,45.5789633741,1.0153,-0.0407,14.5840,14.5576,14.5674,14.5706,14.5934,14.5884,0.0147,0.0146,0.0155,0.0132,0.0163,0.0165
61,1.04,1.0548775293009922,3263.582,1585.340,183.336359342,45.5812011169,0.9734,-0.0198,14.7840,14.7736,14.7544,14.8006,14.7834,14.7964,0.0171,0.0160,0.0169,0.0145,0.0191,0.0177
