star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl15201709010067e91,mag_fl03201708120073e91,mag_fl03201708120074e91,mag_fl03201708120075e91,mag_fl05201711220057e91,mag_fl05201711220059e91,mag_fl06201707280198e91,mag_fl06201707280199e91,mag_fl06201707280200e91,mag_fl06201708190203e91,mag_fl06201708190204e91,mag_fl06201708190205e91,mag_fl06201709230127e91,mag_fl06201709230128e91,mag_fl06201709290105e91,mag_fl06201709290106e91,mag_fl06201709290107e91,mag_fl11201709170162e91,mag_fl11201709170163e91,mag_fl11201709170164e91,mag_fl11201711250033e91,mag_fl11201711250034e91,mag_fl11201711250035e91,mag_fl15201708120043e91,mag_fl15201708120044e91,mag_fl15201708120045e91,mag_fl15201709010068e91,mag_fl15201709010069e91,mag_fl16201711090101e91,mag_fl16201711090102e91,mag_fl16201711090103e91,err_fl15201709010067e91,err_fl03201708120073e91,err_fl03201708120074e91,err_fl03201708120075e91,err_fl05201711220057e91,err_fl05201711220059e91,err_fl06201707280198e91,err_fl06201707280199e91,err_fl06201707280200e91,err_fl06201708190203e91,err_fl06201708190204e91,err_fl06201708190205e91,err_fl06201709230127e91,err_fl06201709230128e91,err_fl06201709290105e91,err_fl06201709290106e91,err_fl06201709290107e91,err_fl11201709170162e91,err_fl11201709170163e91,err_fl11201709170164e91,err_fl11201711250033e91,err_fl11201711250034e91,err_fl11201711250035e91,err_fl15201708120043e91,err_fl15201708120044e91,err_fl15201708120045e91,err_fl15201709010068e91,err_fl15201709010069e91,err_fl16201711090101e91,err_fl16201711090102e91,err_fl16201711090103e91,
10,1.02,1.0867391475605521,1657.509,106.553,352.385937832,0.395934800296,0.8963,-0.2110,16.5000,16.1563,16.2176,16.2610,99.9999,99.9999,16.2613,16.2576,16.2708,16.1829,16.2363,16.4139,16.2308,16.1823,16.1820,16.1641,16.4329,16.2899,16.0738,16.3532,16.4425,16.0905,16.4258,16.0290,99.9999,99.9999,16.3078,16.2843,16.1712,16.2051,16.1788,0.2278,0.1487,0.1695,0.1746,9.9999,9.9999,0.0477,0.0484,0.0627,0.0547,0.0528,0.0692,0.0682,0.0627,0.1329,0.1225,0.1378,0.1033,0.0804,0.1007,0.1709,0.1375,0.1662,0.2803,9.9999,9.9999,0.1455,0.1734,0.0603,0.0677,0.0622
11,2.36,5.779558021068246,2548.691,139.513,352.482425836,0.392935162113,1.0301,0.0607,11.7620,11.7523,11.7626,11.7600,11.7268,11.7350,11.7533,11.7536,11.7528,11.7459,11.7483,11.7469,11.7538,11.7523,11.7450,11.7471,11.7449,11.7559,11.7658,11.7602,11.7685,11.7575,11.7768,11.7390,11.7415,11.7384,11.7548,11.7613,11.7432,11.7431,11.7378,0.0047,0.0054,0.0052,0.0053,0.0036,0.0033,0.0034,0.0041,0.0034,0.0038,0.0034,0.0033,0.0034,0.0031,0.0040,0.0041,0.0039,0.0038,0.0047,0.0059,0.0040,0.0047,0.0060,0.0039,0.0044,0.0151,0.0046,0.0047,0.0069,0.0071,0.0067
12,0.90,0.7872165319669728,2144.613,181.721,352.438712873,0.388109020813,0.9477,0.1925,15.3370,15.2343,15.1746,15.1790,15.3298,15.2370,15.2793,15.2556,15.2718,15.2809,15.2833,15.2869,15.2308,15.3083,15.2280,15.2171,15.3079,15.2579,15.2958,15.2592,15.2105,15.2745,15.2758,15.2240,15.2535,15.3214,15.2278,15.3433,15.2592,15.2101,15.2288,0.0770,0.0557,0.0579,0.0619,0.0444,0.0336,0.0266,0.0260,0.0278,0.0273,0.0277,0.0309,0.0305,0.0336,0.0599,0.0480,0.0561,0.0353,0.0359,0.0366,0.0581,0.0541,0.0605,0.0428,0.0428,0.0745,0.0534,0.0697,0.0313,0.0368,0.0293
13,1.68,2.9941832104592185,813.186,186.846,352.29459461,0.386704466176,0.8762,-0.0145,13.6270,13.6043,13.5916,13.5910,13.6388,13.6580,13.6163,13.6116,13.6118,13.6269,13.6183,13.6119,13.6268,13.6223,13.5990,13.5921,13.6229,13.6359,13.6498,13.6412,13.6235,13.6555,13.6698,13.6370,13.6145,13.6184,13.6458,13.6153,13.6042,13.5891,13.6148,0.0170,0.0138,0.0183,0.0166,0.0111,0.0094,0.0076,0.0075,0.0079,0.0085,0.0078,0.0083,0.0083,0.0083,0.0132,0.0127,0.0141,0.0108,0.0116,0.0102,0.0138,0.0144,0.0156,0.0109,0.0129,0.0193,0.0162,0.0159,0.0082,0.0089,0.0078
14,1.12,1.270190368170032,2863.122,209.073,352.516506032,0.385605946406,0.9329,-0.0292,14.9160,14.8423,14.7856,14.8050,14.8518,14.8250,14.9003,14.8446,14.8898,14.8339,14.8423,14.8339,14.8808,14.8183,14.8030,14.8541,14.8139,14.8629,14.8288,14.8422,14.7605,14.8555,14.8008,14.8410,14.8585,14.8004,14.8998,14.9253,14.8282,14.8621,14.8518,0.0507,0.0433,0.0454,0.0453,0.0272,0.0244,0.0198,0.0183,0.0208,0.0211,0.0217,0.0199,0.0232,0.0222,0.0362,0.0339,0.0361,0.0254,0.0227,0.0247,0.0386,0.0336,0.0436,0.0332,0.0305,0.0427,0.0451,0.0511,0.0214,0.0221,0.0220
15,1.39,1.7236049000453713,1821.193,210.903,352.403722527,0.384744070424,0.8809,0.0772,14.1750,14.1003,14.1246,14.1760,14.1598,14.1900,14.1833,14.1686,14.1948,14.1639,14.1703,14.1549,14.1738,14.1543,14.1970,14.1661,14.1779,14.1559,14.1818,14.2022,14.1415,14.1885,14.1568,14.1460,14.1805,14.1424,14.1698,14.1403,14.1552,14.1411,14.1318,0.0248,0.0253,0.0251,0.0250,0.0146,0.0140,0.0101,0.0107,0.0125,0.0106,0.0120,0.0121,0.0125,0.0113,0.0208,0.0201,0.0219,0.0139,0.0183,0.0167,0.0229,0.0256,0.0241,0.0194,0.0196,0.0245,0.0224,0.0238,0.0128,0.0125,0.0120
16,5.86,50.32560835663858,631.998,220.248,352.275003167,0.382973111684,1.0257,0.0072,9.8980,9.8723,9.8576,9.8560,9.9148,9.9170,9.8873,9.8866,9.8878,9.8849,9.8843,9.8859,9.8848,9.8923,9.8810,9.8771,9.8829,9.9119,9.9148,9.9172,9.9155,9.9155,9.9188,9.8880,9.8875,9.8834,9.8928,9.8943,9.8892,9.8931,9.8898,0.0022,0.0021,0.0021,0.0024,0.0025,0.0019,0.0019,0.0019,0.0014,0.0020,0.0019,0.0022,0.0018,0.0023,0.0018,0.0018,0.0017,0.0030,0.0032,0.0029,0.0033,0.0030,0.0022,0.0024,0.0033,0.0147,0.0025,0.0027,0.0029,0.0017,0.0014
17,0.84,0.7053173910416,3191.596,223.230,352.552070955,0.384282507497,0.9311,0.0395,13.4320,13.4113,13.3836,13.4020,13.4198,13.4170,13.4183,13.4116,13.4088,13.4079,13.4143,13.4039,13.4088,13.4213,13.4080,13.4051,13.4209,13.4079,13.4048,13.4022,13.3985,13.4115,13.4008,13.4160,13.4135,13.4184,13.3948,13.4013,13.4012,13.4141,13.3968,0.0167,0.0134,0.0150,0.0130,0.0098,0.0092,0.0076,0.0073,0.0080,0.0078,0.0076,0.0079,0.0072,0.0083,0.0121,0.0105,0.0127,0.0087,0.0093,0.0089,0.0114,0.0123,0.0135,0.0097,0.0112,0.0154,0.0127,0.0115,0.0079,0.0084,0.0083
18,1.19,1.5429902832961204,2054.680,235.613,352.429012331,0.382218265188,0.9230,0.0404,13.7100,13.6753,13.7036,13.6900,13.7408,13.7370,13.7163,13.7206,13.7048,13.7169,13.7253,13.7079,13.7128,13.7093,13.7430,13.7331,13.7309,13.7279,13.7318,13.7352,13.6975,13.6915,13.7418,13.7170,13.6995,13.7284,13.7278,13.7063,13.7162,13.7141,13.6998,0.0197,0.0151,0.0178,0.0155,0.0117,0.0102,0.0094,0.0088,0.0090,0.0085,0.0094,0.0092,0.0099,0.0097,0.0149,0.0134,0.0136,0.0121,0.0112,0.0125,0.0166,0.0160,0.0167,0.0118,0.0144,0.0209,0.0168,0.0174,0.0094,0.0099,0.0096
19,3.63,21.28078562609043,1738.252,239.138,352.394762496,0.381634925403,0.8864,0.0661,10.0130,10.0203,10.0086,10.0140,10.0138,10.0200,10.0113,10.0106,10.0118,10.0089,10.0133,10.0129,10.0108,10.0123,10.0100,10.0101,10.0129,10.0339,10.0358,10.0362,10.0315,10.0285,10.0338,10.0040,10.0045,10.0024,10.0098,10.0083,10.0082,10.0081,10.0108,0.0024,0.0021,0.0025,0.0025,0.0020,0.0015,0.0014,0.0019,0.0013,0.0021,0.0016,0.0019,0.0015,0.0018,0.0018,0.0018,0.0017,0.0021,0.0022,0.0022,0.0022,0.0022,0.0021,0.0020,0.0023,0.0141,0.0019,0.0023,0.0017,0.0017,0.0027
