star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl04201703200180e91,mag_fl03201801270178e91,mag_fl03201801270179e91,mag_fl03201801270180e91,mag_fl04201703180147e91,mag_fl04201703180148e91,mag_fl04201703180160e91,mag_fl04201703180161e91,mag_fl04201703180162e91,mag_fl04201703180163e91,mag_fl04201703180164e91,mag_fl04201703190137e91,mag_fl04201703190138e91,mag_fl04201703190139e91,mag_fl04201703190140e91,mag_fl04201703190141e91,mag_fl04201703190154e91,mag_fl04201703190155e91,mag_fl04201703200181e91,mag_fl04201703200182e91,mag_fl11201707260077e91,mag_fl11201707260078e91,mag_fl11201707260079e91,mag_fl15201703190208e91,mag_fl15201703190209e91,mag_fl15201703190210e91,mag_fl16201703270164e91,mag_fl16201703270165e91,mag_fl16201703270166e91,err_fl04201703200180e91,err_fl03201801270178e91,err_fl03201801270179e91,err_fl03201801270180e91,err_fl04201703180147e91,err_fl04201703180148e91,err_fl04201703180160e91,err_fl04201703180161e91,err_fl04201703180162e91,err_fl04201703180163e91,err_fl04201703180164e91,err_fl04201703190137e91,err_fl04201703190138e91,err_fl04201703190139e91,err_fl04201703190140e91,err_fl04201703190141e91,err_fl04201703190154e91,err_fl04201703190155e91,err_fl04201703200181e91,err_fl04201703200182e91,err_fl11201707260077e91,err_fl11201707260078e91,err_fl11201707260079e91,err_fl15201703190208e91,err_fl15201703190209e91,err_fl15201703190210e91,err_fl16201703270164e91,err_fl16201703270165e91,err_fl16201703270166e91,
10,9.65,65.06853526679542,2090.542,70.537,195.643386611,10.4232944669,1.3070,-0.1047,11.1870,11.1960,11.1903,11.1924,11.1835,11.1878,11.1868,11.1916,11.2713,11.3532,11.1983,11.1896,11.1874,11.1951,11.1879,11.1854,11.1862,11.1871,11.1932,11.1917,11.2253,11.2305,11.2280,11.2373,11.2335,11.2355,11.2591,11.2552,11.2646,0.0043,0.0031,0.0040,0.0035,0.0042,0.0050,0.0043,0.0070,0.0061,0.0064,0.0049,0.0029,0.0035,0.0051,0.0050,0.0042,0.0036,0.0069,0.0035,0.0042,0.0023,0.0032,0.0026,0.0044,0.0077,0.0041,0.0036,0.0039,0.0037
11,1.94,15.263427306786117,1521.333,101.533,195.580827423,10.4198327076,1.0657,-0.0426,13.6540,13.7080,13.7093,13.7094,13.6745,13.6868,13.6968,13.6916,13.7883,13.9532,13.7033,13.6696,13.6654,13.7071,13.6749,13.6564,13.6772,13.6781,13.6952,13.6877,13.7113,13.7175,13.7050,13.6943,13.7045,13.7145,13.7001,13.7152,13.7206,0.0096,0.0045,0.0057,0.0054,0.0107,0.0138,0.0144,0.0115,0.0212,0.0333,0.0132,0.0100,0.0103,0.0105,0.0099,0.0103,0.0110,0.0107,0.0109,0.0100,0.0078,0.0077,0.0078,0.0098,0.0124,0.0132,0.0086,0.0099,0.0102
12,1.02,1.0682765269153918,1987.959,104.173,195.63211744,10.4196392263,1.0066,-0.2629,17.4330,17.4900,17.5533,17.4224,17.1535,17.4978,17.5068,17.3266,99.9999,99.9999,17.3883,17.6126,17.4134,17.7611,17.9939,17.7004,17.2482,16.9571,17.4962,17.2867,17.6763,17.6915,17.4240,17.2143,17.6105,17.5245,17.4661,17.7452,17.6266,0.1563,0.0526,0.0627,0.0526,0.1775,0.2704,0.2949,0.2221,9.9999,9.9999,0.2398,0.2466,0.2295,0.3047,0.3811,0.2531,0.1540,0.3159,0.1847,0.1775,0.2071,0.1704,0.1455,0.1548,0.3396,0.3044,0.1315,0.1767,0.1458
13,0.68,0.9964096124768888,3632.069,127.148,195.812833484,10.4174143339,1.0345,0.8648,17.0840,17.1230,17.1483,17.1634,17.3995,17.1288,17.3668,17.4196,17.0793,99.9999,17.3843,17.0986,16.9704,17.3401,16.9469,17.3614,16.9882,17.1311,17.1742,17.2747,17.1753,17.1355,17.0460,17.1783,17.1535,16.9295,17.3201,17.3032,17.1156,0.1232,0.0480,0.0485,0.0447,0.1986,0.1558,0.2120,0.2294,0.3279,9.9999,0.2653,0.1392,0.1504,0.1834,0.1311,0.1811,0.1295,0.1361,0.1268,0.1256,0.1028,0.0908,0.0889,0.1475,0.1914,0.1761,0.1189,0.1440,0.1094
14,2.21,7.6647534975890235,1205.128,136.704,195.546079359,10.415963722,1.0425,-0.0394,14.4050,14.4800,14.4723,14.4724,14.4345,14.4258,14.4528,14.4256,14.5283,14.7322,14.4043,14.4196,14.4194,14.4491,14.4269,14.4334,14.4532,14.4221,14.4312,14.4307,14.4783,14.4755,14.4680,14.4493,14.4385,14.4655,14.4821,14.4702,14.5006,0.0169,0.0078,0.0068,0.0076,0.0191,0.0190,0.0218,0.0149,0.0371,0.0632,0.0206,0.0164,0.0170,0.0194,0.0173,0.0170,0.0181,0.0158,0.0158,0.0133,0.0136,0.0119,0.0134,0.0153,0.0201,0.0213,0.0136,0.0158,0.0161
15,2.97,14.437557553763455,15.652,153.931,195.415344611,10.4138161524,2.9017,3.9454,16.2400,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.8594,17.0971,99.9999,99.9999,99.9999,99.9999,15.9762,15.9347,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.1663,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.2976,0.3525,9.9999,9.9999,9.9999,9.9999,0.1246,0.1414,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
16,1.78,3.150269681508848,21.662,161.376,195.416007153,10.4130129115,2.8100,0.8045,16.5200,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,17.3209,99.9999,99.9999,99.9999,17.2322,16.5647,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.2096,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.3766,9.9999,9.9999,9.9999,0.3550,0.2453,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
17,0.85,0.8559870003515554,6.671,161.637,195.414359537,10.4129807666,2.8835,4.0549,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.7576,16.4904,16.5891,16.2829,16.5654,16.8482,16.9441,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.2801,0.2304,0.2925,0.2155,0.2482,0.3500,0.3698,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
18,0.61,0.9888233932746859,2338.515,209.085,195.670667732,10.4083616575,0.9497,0.1111,17.0730,17.0130,17.0133,17.0034,16.9165,16.9528,17.2418,16.8246,16.9013,99.9999,17.0853,16.9706,16.7264,16.9621,16.9379,17.0074,17.2232,16.9041,17.0072,16.9027,16.9143,17.1685,16.8321,17.1533,16.7875,17.0005,16.9971,17.0042,17.0696,0.1064,0.0372,0.0326,0.0355,0.1515,0.1343,0.2307,0.1234,0.2765,9.9999,0.1713,0.1365,0.1086,0.1516,0.1394,0.1464,0.1693,0.1237,0.1167,0.1041,0.0792,0.0943,0.0796,0.1438,0.1471,0.1983,0.0908,0.1060,0.1130
19,3.59,10.941611938156859,3084.996,218.185,195.752716041,10.4074981742,1.0078,-0.0169,13.5970,13.6400,13.6303,13.6444,13.5885,13.6088,13.5988,13.6056,13.6573,13.6202,13.5983,13.6046,13.5794,13.5991,13.5889,13.6054,13.6032,13.6031,13.6132,13.5987,13.6603,13.6615,13.6590,13.6493,13.6325,13.6665,13.6651,13.6522,13.6636,0.0093,0.0049,0.0045,0.0045,0.0114,0.0111,0.0105,0.0136,0.0190,0.0258,0.0138,0.0093,0.0102,0.0110,0.0094,0.0098,0.0099,0.0112,0.0112,0.0096,0.0064,0.0062,0.0058,0.0090,0.0123,0.0132,0.0102,0.0087,0.0108
