#mjd, mag, mag_err
57817.3456863,14.577,0.0142
57817.3420891,14.5416,0.0134
57817.3438998,14.5674,0.0148
58170.2104963,14.5646,0.0131
58170.213836,14.6004,0.0153
58170.2171825,14.5574,0.0166
